"participant","analysed","case_id","ai_condition","block","voice","position","initial_pick","initial_confidence","final_pick","final_confidence","confidence_shift","pick_changed","initial_decision_ms","final_decision_ms","visibility_lost","audio_file","age","gender","exp_symptom_checkers","exp_voice_ai"
"P73",1,"case-paul-ekzem","refute",2,"anthropomorphic",1,"A",4,"A",4,0,0,6641,3124,0,"/audio/case-paul-ekzem/anthropomorphic/C.mp3","25–34","weiblich",2,4
"P73",1,"case-sophie-lungenentzuendung","refute",2,"anthropomorphic",2,"A",3,"C",3,0,1,4143,4504,0,"/audio/case-sophie-lungenentzuendung/anthropomorphic/C.mp3","25–34","weiblich",2,4
"P73",1,"case-helga-alterswarzen","confirm",2,"anthropomorphic",3,"A",1,"A",1,0,0,12463,1495,0,"/audio/case-helga-alterswarzen/anthropomorphic/A.mp3","25–34","weiblich",2,4
"P73",1,"case-anna-erkaeltung","confirm",2,"anthropomorphic",4,"B",5,"B",5,0,0,2746,1518,0,"/audio/case-anna-erkaeltung/anthropomorphic/B.mp3","25–34","weiblich",2,4
"P74",1,"case-martin-bronchitis","confirm",1,"anthropomorphic",1,"C",5,"C",6,1,0,8991,5495,0,"/audio/case-martin-bronchitis/anthropomorphic/C.mp3","25–34","weiblich",5,1
"P74",1,"case-tim-karies","confirm",1,"anthropomorphic",2,"C",6,"C",7,1,0,3514,2098,0,"/audio/case-tim-karies/anthropomorphic/C.mp3","25–34","weiblich",5,1
"P74",1,"case-tomas-blase","refute",1,"anthropomorphic",3,"B",3,"C",2,-1,1,28526,9573,0,"/audio/case-tomas-blase/anthropomorphic/C.mp3","25–34","weiblich",5,1
"P74",1,"case-markus-bandscheibe","refute",1,"anthropomorphic",4,"A",5,"A",5,0,0,1651,2015,0,"/audio/case-markus-bandscheibe/anthropomorphic/C.mp3","25–34","weiblich",5,1
"P74",1,"case-jonas-trommelfellriss","refute",2,"machine",1,"B",3,"A",2,-1,1,25460,1615,0,"/audio/case-jonas-trommelfellriss/machine/A.mp3","25–34","weiblich",5,1
"P74",1,"case-lea-streptokokken","refute",2,"machine",2,"B",2,"C",2,0,1,6626,1450,0,"/audio/case-lea-streptokokken/machine/C.mp3","25–34","weiblich",5,1
"P74",1,"case-helga-alterswarzen","confirm",2,"machine",3,"B",7,"B",7,0,0,1468,1369,0,"/audio/case-helga-alterswarzen/machine/B.mp3","25–34","weiblich",5,1
"P74",1,"case-nina-bindehaut","confirm",2,"machine",4,"A",2,"A",5,3,0,8259,2419,0,"/audio/case-nina-bindehaut/machine/A.mp3","25–34","weiblich",5,1
"P75",1,"case-helga-alterswarzen","refute",1,"anthropomorphic",1,"A",5,"A",5,0,0,8468,4551,0,"/audio/case-helga-alterswarzen/anthropomorphic/B.mp3","18–24","weiblich",3,2
"P75",1,"case-jonas-trommelfellriss","confirm",1,"anthropomorphic",2,"C",5,"C",5,0,0,7950,1701,0,"/audio/case-jonas-trommelfellriss/anthropomorphic/C.mp3","18–24","weiblich",3,2
"P75",1,"case-nina-bindehaut","confirm",1,"anthropomorphic",3,"A",6,"A",6,0,0,5685,2303,0,"/audio/case-nina-bindehaut/anthropomorphic/A.mp3","18–24","weiblich",3,2
"P75",1,"case-tomas-blase","refute",1,"anthropomorphic",4,"B",6,"B",6,0,0,3901,2466,0,"/audio/case-tomas-blase/anthropomorphic/A.mp3","18–24","weiblich",3,2
"P75",1,"case-daniel-belastungsreaktion","refute",2,"machine",1,"A",6,"A",5,-1,0,5485,3053,0,"/audio/case-daniel-belastungsreaktion/machine/C.mp3","18–24","weiblich",3,2
"P75",1,"case-lea-streptokokken","refute",2,"machine",2,"A",4,"A",5,1,0,5286,7400,0,"/audio/case-lea-streptokokken/machine/C.mp3","18–24","weiblich",3,2
"P75",1,"case-tim-karies","confirm",2,"machine",3,"C",6,"C",7,1,0,11852,2919,0,"/audio/case-tim-karies/machine/C.mp3","18–24","weiblich",3,2
"P75",1,"case-martin-bronchitis","confirm",2,"machine",4,"A",6,"A",7,1,0,3288,1798,0,"/audio/case-martin-bronchitis/machine/A.mp3","18–24","weiblich",3,2
"P76",1,"case-paul-ekzem","confirm",1,"anthropomorphic",1,"A",4,"A",6,2,0,6581,2118,0,"/audio/case-paul-ekzem/anthropomorphic/A.mp3","18–24","weiblich",3,4
"P76",1,"case-anna-erkaeltung","confirm",1,"anthropomorphic",2,"A",5,"A",5,0,0,3889,1532,0,"/audio/case-anna-erkaeltung/anthropomorphic/A.mp3","18–24","weiblich",3,4
"P76",1,"case-sophie-lungenentzuendung","refute",1,"anthropomorphic",3,"A",6,"C",4,-2,1,2016,2181,0,"/audio/case-sophie-lungenentzuendung/anthropomorphic/C.mp3","18–24","weiblich",3,4
"P76",1,"case-martin-bronchitis","refute",1,"anthropomorphic",4,"A",5,"A",5,0,0,2073,1183,0,"/audio/case-martin-bronchitis/anthropomorphic/C.mp3","18–24","weiblich",3,4
"P76",1,"case-nina-bindehaut","refute",2,"machine",1,"C",4,"C",3,-1,0,3029,3771,0,"/audio/case-nina-bindehaut/machine/A.mp3","18–24","weiblich",3,4
"P76",1,"case-tomas-blase","confirm",2,"machine",2,"B",7,"B",4,-3,0,5076,1086,0,"/audio/case-tomas-blase/machine/B.mp3","18–24","weiblich",3,4
"P76",1,"case-tim-karies","confirm",2,"machine",3,"C",5,"C",5,0,0,2616,1624,0,"/audio/case-tim-karies/machine/C.mp3","18–24","weiblich",3,4
"P76",1,"case-helga-alterswarzen","refute",2,"machine",4,"A",4,"C",4,0,1,3390,2582,0,"/audio/case-helga-alterswarzen/machine/C.mp3","18–24","weiblich",3,4
"P77",1,"case-nina-bindehaut","refute",1,"machine",1,"A",4,"A",4,0,0,70007,101727,0,"/audio/case-nina-bindehaut/machine/C.mp3","18–24","männlich",1,3
"P77",1,"case-nina-bindehaut","refute",1,"machine",1,"A",4,"A",4,0,0,70007,101727,0,"/audio/case-nina-bindehaut/machine/C.mp3","18–24","männlich",1,3
"P77",1,"case-paul-ekzem","confirm",1,"machine",2,"A",5,"A",6,1,0,1371,1194,0,"/audio/case-paul-ekzem/machine/A.mp3","18–24","männlich",1,3
"P77",1,"case-paul-ekzem","confirm",1,"machine",2,"A",5,"A",6,1,0,1371,1194,0,"/audio/case-paul-ekzem/machine/A.mp3","18–24","männlich",1,3
"P77",1,"case-jonas-trommelfellriss","refute",1,"machine",3,"A",5,"A",4,-1,0,5461,171808,0,"/audio/case-jonas-trommelfellriss/machine/C.mp3","18–24","männlich",1,3
"P77",1,"case-anna-erkaeltung","confirm",1,"machine",4,"B",5,"B",6,1,0,3451,1286,0,"/audio/case-anna-erkaeltung/machine/B.mp3","18–24","männlich",1,3
"P77",1,"case-markus-bandscheibe","refute",2,"anthropomorphic",1,"A",5,"A",5,0,0,2191,114855,0,"/audio/case-markus-bandscheibe/anthropomorphic/C.mp3","18–24","männlich",1,3
"P77",1,"case-markus-bandscheibe","refute",2,"anthropomorphic",1,"A",5,"A",5,0,0,2191,114855,0,"/audio/case-markus-bandscheibe/anthropomorphic/C.mp3","18–24","männlich",1,3
"P77",1,"case-sophie-lungenentzuendung","confirm",2,"anthropomorphic",2,"A",4,"A",5,1,0,1571,1649,0,"/audio/case-sophie-lungenentzuendung/anthropomorphic/A.mp3","18–24","männlich",1,3
"P77",1,"case-sophie-lungenentzuendung","confirm",2,"anthropomorphic",2,"A",4,"A",6,2,0,1571,1649,0,"/audio/case-sophie-lungenentzuendung/anthropomorphic/A.mp3","18–24","männlich",1,3
"P77",1,"case-sophie-lungenentzuendung","confirm",2,"anthropomorphic",2,"A",4,"A",5,1,0,1571,1649,0,"/audio/case-sophie-lungenentzuendung/anthropomorphic/A.mp3","18–24","männlich",1,3
"P77",1,"case-sophie-lungenentzuendung","confirm",2,"anthropomorphic",2,"A",4,"A",5,1,0,1571,1649,0,"/audio/case-sophie-lungenentzuendung/anthropomorphic/A.mp3","18–24","männlich",1,3
"P77",1,"case-daniel-belastungsreaktion","refute",2,"anthropomorphic",3,"C",5,"C",5,0,0,2141,2116,0,"/audio/case-daniel-belastungsreaktion/anthropomorphic/B.mp3","18–24","männlich",1,3
"P77",1,"case-tomas-blase","confirm",2,"anthropomorphic",4,"B",6,"B",6,0,0,20891,1255,0,"/audio/case-tomas-blase/anthropomorphic/B.mp3","18–24","männlich",1,3
"P78",1,"case-daniel-belastungsreaktion","refute",1,"machine",1,"A",3,"A",3,0,0,16954,2517,0,"/audio/case-daniel-belastungsreaktion/machine/B.mp3","18–24","weiblich",1,1
"P78",1,"case-lea-streptokokken","confirm",1,"machine",2,"A",5,"A",5,0,0,34259,2050,0,"/audio/case-lea-streptokokken/machine/A.mp3","18–24","weiblich",1,1
"P78",1,"case-jonas-trommelfellriss","confirm",1,"machine",3,"B",5,"B",6,1,0,24106,1382,0,"/audio/case-jonas-trommelfellriss/machine/B.mp3","18–24","weiblich",1,1
"P78",1,"case-martin-bronchitis","refute",1,"machine",4,"A",6,"A",5,-1,0,7956,3935,0,"/audio/case-martin-bronchitis/machine/C.mp3","18–24","weiblich",1,1
"P78",1,"case-paul-ekzem","confirm",2,"anthropomorphic",1,"A",6,"A",6,0,0,4452,1968,0,"/audio/case-paul-ekzem/anthropomorphic/A.mp3","18–24","weiblich",1,1
"P78",1,"case-nina-bindehaut","refute",2,"anthropomorphic",2,"A",5,"A",5,0,0,5189,3733,0,"/audio/case-nina-bindehaut/anthropomorphic/C.mp3","18–24","weiblich",1,1
"P78",1,"case-helga-alterswarzen","refute",2,"anthropomorphic",3,"A",5,"A",4,-1,0,6003,3469,0,"/audio/case-helga-alterswarzen/anthropomorphic/C.mp3","18–24","weiblich",1,1
"P78",1,"case-anna-erkaeltung","confirm",2,"anthropomorphic",4,"B",6,"B",6,0,0,2670,1353,0,"/audio/case-anna-erkaeltung/anthropomorphic/B.mp3","18–24","weiblich",1,1
"P79",1,"case-daniel-belastungsreaktion","refute",1,"anthropomorphic",1,"A",7,"B",4,-3,1,4733,8249,0,"/audio/case-daniel-belastungsreaktion/anthropomorphic/B.mp3","45–54","weiblich",3,5
"P79",1,"case-helga-alterswarzen","confirm",1,"anthropomorphic",2,"A",5,"A",6,1,0,3816,2409,0,"/audio/case-helga-alterswarzen/anthropomorphic/A.mp3","45–54","weiblich",3,5
"P79",1,"case-jonas-trommelfellriss","confirm",1,"anthropomorphic",3,"B",6,"B",7,1,0,3307,1886,0,"/audio/case-jonas-trommelfellriss/anthropomorphic/B.mp3","45–54","weiblich",3,5
"P79",1,"case-nina-bindehaut","refute",1,"anthropomorphic",4,"A",4,"B",4,0,1,12542,11993,0,"/audio/case-nina-bindehaut/anthropomorphic/B.mp3","45–54","weiblich",3,5
"P79",1,"case-anna-erkaeltung","confirm",2,"machine",1,"A",5,"A",7,2,0,4245,2493,0,"/audio/case-anna-erkaeltung/machine/A.mp3","45–54","weiblich",3,5
"P79",1,"case-markus-bandscheibe","refute",2,"machine",2,"A",6,"A",5,-1,0,2179,2194,0,"/audio/case-markus-bandscheibe/machine/C.mp3","45–54","weiblich",3,5
"P79",1,"case-martin-bronchitis","refute",2,"machine",3,"A",5,"B",4,-1,1,7561,5869,0,"/audio/case-martin-bronchitis/machine/B.mp3","45–54","weiblich",3,5
"P79",1,"case-sophie-lungenentzuendung","confirm",2,"machine",4,"A",4,"A",7,3,0,6754,1867,0,"/audio/case-sophie-lungenentzuendung/machine/A.mp3","45–54","weiblich",3,5
"P80",1,"case-markus-bandscheibe","refute",1,"machine",1,"C",2,"B",4,2,1,27210,2343,0,"/audio/case-markus-bandscheibe/machine/B.mp3","25–34","männlich",3,2
"P80",1,"case-lea-streptokokken","confirm",1,"machine",2,"C",3,"C",5,2,0,12468,3782,0,"/audio/case-lea-streptokokken/machine/C.mp3","25–34","männlich",3,2
"P80",1,"case-helga-alterswarzen","confirm",1,"machine",3,"C",3,"C",4,1,0,6994,2067,0,"/audio/case-helga-alterswarzen/machine/C.mp3","25–34","männlich",3,2
"P80",1,"case-jonas-trommelfellriss","refute",1,"machine",4,"C",1,"B",4,3,1,12746,3434,0,"/audio/case-jonas-trommelfellriss/machine/B.mp3","25–34","männlich",3,2
"P80",1,"case-anna-erkaeltung","confirm",2,"anthropomorphic",1,"B",5,"B",6,1,0,7448,2178,0,"/audio/case-anna-erkaeltung/anthropomorphic/B.mp3","25–34","männlich",3,2
"P80",1,"case-sophie-lungenentzuendung","refute",2,"anthropomorphic",2,"C",4,"C",4,0,0,7142,6988,0,"/audio/case-sophie-lungenentzuendung/anthropomorphic/B.mp3","25–34","männlich",3,2
"P80",1,"case-tim-karies","confirm",2,"anthropomorphic",3,"A",4,"A",5,1,0,7425,1853,0,"/audio/case-tim-karies/anthropomorphic/A.mp3","25–34","männlich",3,2
"P80",1,"case-paul-ekzem","refute",2,"anthropomorphic",4,"A",3,"B",3,0,1,6439,4895,0,"/audio/case-paul-ekzem/anthropomorphic/B.mp3","25–34","männlich",3,2
"P81",1,"case-helga-alterswarzen","confirm",1,"anthropomorphic",1,"C",3,"C",7,4,0,4609,1729,0,"/audio/case-helga-alterswarzen/anthropomorphic/C.mp3","18–24","weiblich",3,1
"P81",1,"case-jonas-trommelfellriss","confirm",1,"anthropomorphic",2,"B",5,"B",7,2,0,3698,1286,0,"/audio/case-jonas-trommelfellriss/anthropomorphic/B.mp3","18–24","weiblich",3,1
"P81",1,"case-anna-erkaeltung","refute",1,"anthropomorphic",3,"B",6,"A",6,0,1,2455,1652,0,"/audio/case-anna-erkaeltung/anthropomorphic/A.mp3","18–24","weiblich",3,1
"P81",1,"case-markus-bandscheibe","refute",1,"anthropomorphic",4,"A",5,"C",7,2,1,13266,2131,0,"/audio/case-markus-bandscheibe/anthropomorphic/C.mp3","18–24","weiblich",3,1
"P81",1,"case-martin-bronchitis","confirm",2,"machine",1,"A",6,"A",7,1,0,3283,1387,0,"/audio/case-martin-bronchitis/machine/A.mp3","18–24","weiblich",3,1
"P81",1,"case-tim-karies","confirm",2,"machine",2,"C",4,"C",7,3,0,3365,1243,0,"/audio/case-tim-karies/machine/C.mp3","18–24","weiblich",3,1
"P81",1,"case-paul-ekzem","refute",2,"machine",3,"A",3,"B",6,3,1,3932,1160,0,"/audio/case-paul-ekzem/machine/B.mp3","18–24","weiblich",3,1
"P81",1,"case-sophie-lungenentzuendung","refute",2,"machine",4,"A",5,"C",6,1,1,2682,1503,0,"/audio/case-sophie-lungenentzuendung/machine/C.mp3","18–24","weiblich",3,1
"P82",1,"case-tim-karies","refute",1,"machine",1,"C",5,"C",6,1,0,5478,2278,0,"/audio/case-tim-karies/machine/B.mp3","18–24","weiblich",4,6
"P82",1,"case-tomas-blase","confirm",1,"machine",2,"B",5,"B",5,0,0,8949,4519,0,"/audio/case-tomas-blase/machine/B.mp3","18–24","weiblich",4,6
"P82",1,"case-nina-bindehaut","refute",1,"machine",3,"A",4,"A",5,1,0,6918,7449,0,"/audio/case-nina-bindehaut/machine/C.mp3","18–24","weiblich",4,6
"P82",1,"case-lea-streptokokken","confirm",1,"machine",4,"A",4,"A",5,1,0,7110,2219,0,"/audio/case-lea-streptokokken/machine/A.mp3","18–24","weiblich",4,6
"P82",1,"case-markus-bandscheibe","confirm",2,"anthropomorphic",1,"A",5,"A",5,0,0,4811,3251,0,"/audio/case-markus-bandscheibe/anthropomorphic/A.mp3","18–24","weiblich",4,6
"P82",1,"case-sophie-lungenentzuendung","confirm",2,"anthropomorphic",2,"C",5,"C",5,0,0,3015,14744,0,"/audio/case-sophie-lungenentzuendung/anthropomorphic/C.mp3","18–24","weiblich",4,6
"P82",1,"case-martin-bronchitis","refute",2,"anthropomorphic",3,"C",4,"C",4,0,0,7730,8985,0,"/audio/case-martin-bronchitis/anthropomorphic/B.mp3","18–24","weiblich",4,6
"P82",1,"case-helga-alterswarzen","refute",2,"anthropomorphic",4,"A",4,"C",4,0,1,5712,2767,0,"/audio/case-helga-alterswarzen/anthropomorphic/C.mp3","18–24","weiblich",4,6
"P83",1,"case-martin-bronchitis","refute",1,"anthropomorphic",1,"C",6,"A",7,1,1,7240,1662,0,"/audio/case-martin-bronchitis/anthropomorphic/A.mp3","18–24","männlich",7,7
"P83",1,"case-daniel-belastungsreaktion","confirm",1,"anthropomorphic",2,"A",7,"A",7,0,0,10513,4686,0,"/audio/case-daniel-belastungsreaktion/anthropomorphic/A.mp3","18–24","männlich",7,7
"P83",1,"case-jonas-trommelfellriss","refute",1,"anthropomorphic",3,"B",7,"A",7,0,1,14907,1674,0,"/audio/case-jonas-trommelfellriss/anthropomorphic/A.mp3","18–24","männlich",7,7
"P83",1,"case-lea-streptokokken","confirm",1,"anthropomorphic",4,"B",6,"B",7,1,0,10535,1956,0,"/audio/case-lea-streptokokken/anthropomorphic/B.mp3","18–24","männlich",7,7
"P83",1,"case-markus-bandscheibe","refute",2,"machine",1,"A",6,"C",7,1,1,14794,6124,0,"/audio/case-markus-bandscheibe/machine/C.mp3","18–24","männlich",7,7
"P83",1,"case-tim-karies","confirm",2,"machine",2,"A",3,"A",7,4,0,8257,1920,0,"/audio/case-tim-karies/machine/A.mp3","18–24","männlich",7,7
"P83",1,"case-nina-bindehaut","confirm",2,"machine",3,"B",2,"B",7,5,0,5417,1854,0,"/audio/case-nina-bindehaut/machine/B.mp3","18–24","männlich",7,7
"P83",1,"case-tomas-blase","refute",2,"machine",4,"B",3,"A",7,4,1,10955,1757,0,"/audio/case-tomas-blase/machine/A.mp3","18–24","männlich",7,7
"P84",1,"case-markus-bandscheibe","refute",1,"machine",1,"A",4,"A",4,0,0,3265,3441,0,"/audio/case-markus-bandscheibe/machine/C.mp3","25–34","männlich",3,7
"P84",1,"case-paul-ekzem","refute",1,"machine",2,"A",6,"A",5,-1,0,4098,1859,0,"/audio/case-paul-ekzem/machine/C.mp3","25–34","männlich",3,7
"P84",1,"case-tim-karies","confirm",1,"machine",3,"C",2,"C",2,0,0,7438,1931,0,"/audio/case-tim-karies/machine/C.mp3","25–34","männlich",3,7
"P84",1,"case-nina-bindehaut","confirm",1,"machine",4,"A",2,"A",2,0,0,10734,1472,0,"/audio/case-nina-bindehaut/machine/A.mp3","25–34","männlich",3,7
"P84",1,"case-jonas-trommelfellriss","refute",2,"anthropomorphic",1,"B",4,"B",3,-1,0,2278,2462,0,"/audio/case-jonas-trommelfellriss/anthropomorphic/C.mp3","25–34","männlich",3,7
"P84",1,"case-sophie-lungenentzuendung","confirm",2,"anthropomorphic",2,"A",4,"A",5,1,0,4490,1424,0,"/audio/case-sophie-lungenentzuendung/anthropomorphic/A.mp3","25–34","männlich",3,7
"P84",1,"case-tomas-blase","refute",2,"anthropomorphic",3,"A",3,"A",2,-1,0,1479,3539,0,"/audio/case-tomas-blase/anthropomorphic/B.mp3","25–34","männlich",3,7
"P84",1,"case-helga-alterswarzen","confirm",2,"anthropomorphic",4,"A",2,"A",2,0,0,3111,1304,0,"/audio/case-helga-alterswarzen/anthropomorphic/A.mp3","25–34","männlich",3,7
"P85",1,"case-tim-karies","refute",1,"machine",1,"C",4,"B",4,0,1,14049,3301,0,"/audio/case-tim-karies/machine/B.mp3","25–34","männlich",2,1
"P85",1,"case-daniel-belastungsreaktion","refute",1,"machine",2,"A",5,"A",5,0,0,11110,1875,0,"/audio/case-daniel-belastungsreaktion/machine/C.mp3","25–34","männlich",2,1
"P85",1,"case-paul-ekzem","confirm",1,"machine",3,"B",3,"B",3,0,0,7911,1580,0,"/audio/case-paul-ekzem/machine/B.mp3","25–34","männlich",2,1
"P85",1,"case-jonas-trommelfellriss","confirm",1,"machine",4,"C",2,"C",3,1,0,15549,1819,0,"/audio/case-jonas-trommelfellriss/machine/C.mp3","25–34","männlich",2,1
"P85",1,"case-lea-streptokokken","confirm",2,"anthropomorphic",1,"A",4,"A",4,0,0,4075,1685,0,"/audio/case-lea-streptokokken/anthropomorphic/A.mp3","25–34","männlich",2,1
"P85",1,"case-nina-bindehaut","refute",2,"anthropomorphic",2,"A",4,"A",3,-1,0,4305,7185,0,"/audio/case-nina-bindehaut/anthropomorphic/B.mp3","25–34","männlich",2,1
"P85",1,"case-anna-erkaeltung","refute",2,"anthropomorphic",3,"B",4,"B",2,-2,0,2656,3811,0,"/audio/case-anna-erkaeltung/anthropomorphic/A.mp3","25–34","männlich",2,1
"P85",1,"case-martin-bronchitis","confirm",2,"anthropomorphic",4,"A",6,"A",6,0,0,2545,1395,0,"/audio/case-martin-bronchitis/anthropomorphic/A.mp3","25–34","männlich",2,1
"P86",0,"case-martin-bronchitis","refute",1,"machine",1,"A",3,"A",4,1,0,4079,3268,0,"/audio/case-martin-bronchitis/machine/C.mp3","18–24","weiblich",2,1
